Date,Daily minimum temperatures,Year,Month,Day,Day of Week,Week of Year,Day of Year,Day Name,Season,Month_sin,Month_cos,DayofWeek_sin,DayofWeek_cos,Rolling Mean 7,Rolling Mean 30,Rolling Std 7,Rolling Std 30,Temp Diff 1d,Temp Diff 7d,Lag 1,Lag 2,Lag 3,Lag 7,Lag 14,Lag 30
1985-07-10,4.9,1985.0,7.0,10.0,2.0,28,191.0,Wednesday,Summer,-0.5,-0.87,0.97,-0.22,5.99,7.48,1.48,2.56,-2.6,-5.8,7.5,7.7,5.6,10.7,8.3,10.0
1985-07-11,5.9,1985.0,7.0,11.0,3.0,28,192.0,Thursday,Summer,-0.5,-0.87,0.43,-0.9,5.79,7.39,1.36,2.57,1.0,-1.4,4.9,7.5,7.7,7.3,8.0,8.8
1985-07-12,7.8,1985.0,7.0,12.0,4.0,28,193.0,Friday,Summer,-0.5,-0.87,-0.43,-0.9,6.3,7.43,1.34,2.56,1.9,3.6,5.9,4.9,7.5,4.2,10.2,6.6
1985-07-13,5.8,1985.0,7.0,13.0,5.0,28,194.0,Saturday,Summer,-0.5,-0.87,-0.97,-0.22,6.46,7.36,1.18,2.58,-2.0,1.1,7.8,5.9,4.9,4.7,10.6,7.8
1985-07-14,7.0,1985.0,7.0,14.0,6.0,28,195.0,Sunday,Summer,-0.5,-0.87,-0.78,0.62,6.66,7.26,1.13,2.53,1.2,1.4,5.8,7.8,5.9,5.6,10.4,10.1
1985-07-15,8.4,1985.0,7.0,15.0,0.0,29,196.0,Monday,Summer,-0.5,-0.87,0.0,1.0,6.76,7.3,1.26,2.54,1.4,0.7,7.0,5.8,7.8,7.7,11.6,7.1
1985-07-16,6.2,1985.0,7.0,16.0,1.0,29,197.0,Tuesday,Summer,-0.5,-0.87,0.78,0.62,6.57,7.25,1.23,2.54,-2.2,-1.3,8.4,7.0,5.8,7.5,11.0,7.7
1985-07-17,7.5,1985.0,7.0,17.0,2.0,29,198.0,Wednesday,Summer,-0.5,-0.87,0.97,-0.22,6.94,7.22,1.01,2.53,1.3,2.6,6.2,8.4,7.0,4.9,10.7,8.5
1985-07-18,4.8,1985.0,7.0,18.0,3.0,29,199.0,Thursday,Summer,-0.5,-0.87,0.43,-0.9,6.79,7.13,1.25,2.57,-2.7,-1.1,7.5,6.2,8.4,5.9,7.3,7.3
1985-07-19,3.3,1985.0,7.0,19.0,4.0,29,200.0,Friday,Summer,-0.5,-0.87,-0.43,-0.9,6.14,7.01,1.72,2.66,-1.5,-4.5,4.8,7.5,6.2,7.8,4.2,6.9
1985-07-20,3.2,1985.0,7.0,20.0,5.0,29,201.0,Saturday,Summer,-0.5,-0.87,-0.97,-0.22,5.77,6.84,2.05,2.74,-0.1,-2.6,3.3,4.8,7.5,5.8,4.7,8.4
1985-07-21,7.0,1985.0,7.0,21.0,6.0,29,202.0,Sunday,Summer,-0.5,-0.87,-0.78,0.62,5.77,6.84,2.05,2.74,3.8,0.0,3.2,3.3,4.8,7.0,5.6,7.1
1985-07-22,8.4,1985.0,7.0,22.0,0.0,30,203.0,Monday,Summer,-0.5,-0.87,0.0,1.0,5.77,6.91,2.05,2.75,1.4,0.0,7.0,3.2,3.3,8.4,7.7,6.3
1985-07-23,0.3,1985.0,7.0,23.0,1.0,30,204.0,Tuesday,Summer,-0.5,-0.87,0.78,0.62,4.93,6.9,2.89,2.78,-6.8,-5.9,8.4,7.0,3.2,6.2,7.5,0.6
1985-07-24,0.3,1985.0,7.0,24.0,2.0,30,205.0,Wednesday,Summer,-0.5,-0.87,0.97,-0.22,3.9,6.85,3.09,2.87,0.0,-7.2,0.3,8.4,7.0,7.5,4.9,1.6
1985-07-25,2.1,1985.0,7.0,25.0,3.0,30,206.0,Thursday,Summer,-0.5,-0.87,0.43,-0.9,3.51,6.69,3.13,3.0,1.8,-2.7,0.3,0.3,8.4,4.8,5.9,7.0
1985-07-26,8.5,1985.0,7.0,26.0,4.0,30,207.0,Friday,Summer,-0.5,-0.87,-0.43,-0.9,4.26,6.7,3.65,3.0,6.4,5.2,2.1,0.3,0.3,3.3,7.8,8.3
1985-07-27,1.4,1985.0,7.0,27.0,5.0,30,208.0,Saturday,Summer,-0.5,-0.87,-0.97,-0.22,4.0,6.48,3.79,3.14,-6.8,-1.8,8.5,2.1,0.3,3.2,5.8,8.0
1985-07-28,4.1,1985.0,7.0,28.0,6.0,30,209.0,Sunday,Summer,-0.5,-0.87,-0.78,0.62,3.59,6.27,3.56,3.09,2.7,-2.9,1.4,8.5,2.1,7.0,7.0,10.2
1985-07-29,10.3,1985.0,7.0,29.0,0.0,31,210.0,Monday,Summer,-0.5,-0.87,0.0,1.0,3.86,6.26,4.03,3.08,6.2,1.9,4.1,1.4,8.5,8.4,8.4,10.6
1985-07-30,6.6,1985.0,7.0,30.0,1.0,31,211.0,Tuesday,Summer,-0.5,-0.87,0.78,0.62,4.76,6.14,3.8,2.98,-3.7,6.3,10.3,4.1,1.4,0.3,6.2,10.4
1985-07-31,6.1,1985.0,7.0,31.0,2.0,31,212.0,Wednesday,Summer,-0.5,-0.87,0.97,-0.22,5.59,5.95,3.26,2.79,-0.5,5.8,6.6,10.3,4.1,0.3,7.5,11.6
1985-08-01,7.0,1985.0,8.0,1.0,3.0,31,213.0,Thursday,Summer,-0.87,-0.5,0.43,-0.9,6.29,5.82,2.9,2.63,0.9,4.9,6.1,6.6,10.3,2.1,4.8,11.0
1985-08-02,5.1,1985.0,8.0,2.0,4.0,31,214.0,Friday,Summer,-0.87,-0.5,-0.43,-0.9,5.8,5.63,2.74,2.47,-1.9,-3.4,7.0,6.1,6.6,8.5,3.3,10.7
1985-08-03,6.3,1985.0,8.0,3.0,5.0,31,215.0,Saturday,Summer,-0.87,-0.5,-0.97,-0.22,6.5,5.6,1.94,2.45,1.2,4.9,5.1,7.0,6.1,1.4,3.2,7.3
1985-08-04,6.9,1985.0,8.0,4.0,6.0,31,216.0,Sunday,Summer,-0.87,-0.5,-0.78,0.62,6.9,5.69,1.63,2.45,0.6,2.8,6.3,5.1,7.0,4.1,7.0,4.2
1985-08-05,11.4,1985.0,8.0,5.0,0.0,32,217.0,Monday,Summer,-0.87,-0.5,0.0,1.0,7.06,5.91,2.02,2.65,4.5,1.1,6.9,6.3,5.1,10.3,8.4,4.7
1985-08-06,10.4,1985.0,8.0,6.0,1.0,32,218.0,Tuesday,Summer,-0.87,-0.5,0.78,0.62,7.6,6.07,2.36,2.77,-1.0,3.8,11.4,6.9,6.3,6.6,0.3,5.6
1985-08-07,10.3,1985.0,8.0,7.0,2.0,32,219.0,Wednesday,Summer,-0.87,-0.5,0.97,-0.22,8.2,6.16,2.44,2.87,-0.1,4.2,10.4,11.4,6.9,6.1,0.3,7.7
1985-08-08,9.2,1985.0,8.0,8.0,3.0,32,220.0,Thursday,Summer,-0.87,-0.5,0.43,-0.9,8.51,6.22,2.41,2.91,-1.1,2.2,10.3,10.4,11.4,7.0,2.1,7.5
1985-08-09,7.2,1985.0,8.0,9.0,4.0,32,221.0,Friday,Summer,-0.87,-0.5,-0.43,-0.9,8.81,6.29,2.01,2.9,-2.0,2.1,9.2,10.3,10.4,5.1,8.5,4.9
1985-08-10,7.5,1985.0,8.0,10.0,5.0,32,222.0,Saturday,Summer,-0.87,-0.5,-0.97,-0.22,8.99,6.35,1.8,2.91,0.3,1.2,7.2,9.2,10.3,6.3,1.4,5.9
1985-08-11,4.0,1985.0,8.0,11.0,6.0,32,223.0,Sunday,Summer,-0.87,-0.5,-0.78,0.62,8.57,6.22,2.54,2.93,-3.5,-2.9,7.5,7.2,9.2,6.9,4.1,7.8
1985-08-12,5.6,1985.0,8.0,12.0,0.0,33,224.0,Monday,Summer,-0.87,-0.5,0.0,1.0,7.74,6.21,2.4,2.93,1.6,-5.8,4.0,7.5,7.2,11.4,10.3,5.8
1985-08-13,6.7,1985.0,8.0,13.0,1.0,33,225.0,Tuesday,Summer,-0.87,-0.5,0.78,0.62,7.21,6.2,2.11,2.93,1.1,-3.7,5.6,4.0,7.5,10.4,6.6,7.0
1985-08-14,8.4,1985.0,8.0,14.0,2.0,33,226.0,Wednesday,Summer,-0.87,-0.5,0.97,-0.22,6.94,6.2,1.74,2.93,1.7,-1.9,6.7,5.6,4.0,10.3,6.1,8.4
1985-08-15,11.0,1985.0,8.0,15.0,3.0,33,227.0,Thursday,Summer,-0.87,-0.5,0.43,-0.9,7.2,6.36,2.2,3.06,2.6,1.8,8.4,6.7,5.6,9.2,7.0,6.2
1985-08-16,8.4,1985.0,8.0,16.0,4.0,33,228.0,Friday,Summer,-0.87,-0.5,-0.43,-0.9,7.37,6.39,2.25,3.07,-2.6,1.2,11.0,8.4,6.7,7.2,5.1,7.5
1985-08-17,8.8,1985.0,8.0,17.0,5.0,33,229.0,Saturday,Summer,-0.87,-0.5,-0.97,-0.22,7.56,6.53,2.31,3.09,0.4,1.3,8.4,11.0,8.4,7.5,6.3,4.8
1985-08-18,8.6,1985.0,8.0,18.0,6.0,33,230.0,Sunday,Summer,-0.87,-0.5,-0.78,0.62,8.21,6.7,1.71,3.05,-0.2,4.6,8.8,8.4,11.0,4.0,6.9,3.3
1985-08-19,8.3,1985.0,8.0,19.0,0.0,34,231.0,Monday,Summer,-0.87,-0.5,0.0,1.0,8.6,6.87,1.26,2.99,-0.3,2.7,8.6,8.8,8.4,5.6,11.4,3.2
1985-08-20,4.0,1985.0,8.0,20.0,1.0,34,232.0,Tuesday,Summer,-0.87,-0.5,0.78,0.62,8.21,6.77,2.09,3.03,-4.3,-2.7,8.3,8.6,8.8,6.7,10.4,7.0
1985-08-21,3.6,1985.0,8.0,21.0,2.0,34,233.0,Wednesday,Summer,-0.87,-0.5,0.97,-0.22,7.53,6.61,2.71,3.07,-0.4,-4.8,4.0,8.3,8.6,8.4,10.3,8.4
1985-08-22,5.7,1985.0,8.0,22.0,3.0,34,234.0,Thursday,Summer,-0.87,-0.5,0.43,-0.9,6.77,6.79,2.29,2.84,2.1,-5.3,3.6,4.0,8.3,11.0,9.2,0.3
1985-08-23,10.6,1985.0,8.0,23.0,4.0,34,235.0,Friday,Summer,-0.87,-0.5,-0.43,-0.9,7.09,7.14,2.67,2.64,4.9,2.2,5.7,3.6,4.0,8.4,7.2,0.3
1985-08-24,6.9,1985.0,8.0,24.0,5.0,34,236.0,Saturday,Summer,-0.87,-0.5,-0.97,-0.22,6.81,7.3,2.56,2.46,-3.7,-1.9,10.6,5.7,3.6,8.8,7.5,2.1
1985-08-25,10.0,1985.0,8.0,25.0,6.0,34,237.0,Sunday,Summer,-0.87,-0.5,-0.78,0.62,7.01,7.35,2.77,2.5,3.1,1.4,6.9,10.6,5.7,8.6,4.0,8.5
1985-08-26,9.8,1985.0,8.0,26.0,0.0,35,238.0,Monday,Summer,-0.87,-0.5,0.0,1.0,7.23,7.63,2.94,2.27,-0.2,1.5,10.0,6.9,10.6,8.3,5.6,1.4
1985-08-27,7.2,1985.0,8.0,27.0,1.0,35,239.0,Tuesday,Summer,-0.87,-0.5,0.78,0.62,7.69,7.73,2.58,2.18,-2.6,3.2,9.8,10.0,6.9,4.0,6.7,4.1
1985-08-28,10.5,1985.0,8.0,28.0,2.0,35,240.0,Wednesday,Summer,-0.87,-0.5,0.97,-0.22,8.67,7.74,2.01,2.19,3.3,6.9,7.2,9.8,10.0,3.6,8.4,10.3
1985-08-29,3.6,1985.0,8.0,29.0,3.0,35,241.0,Thursday,Summer,-0.87,-0.5,0.43,-0.9,8.37,7.64,2.6,2.3,-6.8,-2.1,10.5,7.2,9.8,5.7,11.0,6.6
1985-08-30,5.3,1985.0,8.0,30.0,4.0,35,242.0,Friday,Summer,-0.87,-0.5,-0.43,-0.9,7.61,7.61,2.61,2.33,1.7,-5.3,3.6,10.5,7.2,10.6,8.4,6.1
1985-08-31,8.4,1985.0,8.0,31.0,5.0,35,243.0,Saturday,Summer,-0.87,-0.5,-0.97,-0.22,7.83,7.66,2.61,2.33,3.1,1.5,5.3,3.6,10.5,6.9,8.8,7.0
1985-09-01,10.3,1985.0,9.0,1.0,6.0,35,244.0,Sunday,Fall,-1.0,-0.0,-0.78,0.62,7.87,7.83,2.65,2.33,1.9,0.3,8.4,5.3,3.6,10.0,8.6,5.1
1985-09-02,7.9,1985.0,9.0,2.0,0.0,36,245.0,Monday,Fall,-1.0,-0.0,0.0,1.0,7.6,7.88,2.51,2.31,-2.4,-1.9,10.3,8.4,5.3,9.8,8.3,6.3
1985-09-03,8.5,1985.0,9.0,3.0,1.0,36,246.0,Tuesday,Fall,-1.0,-0.0,0.78,0.62,7.79,7.94,2.53,2.3,0.6,1.3,7.9,10.3,8.4,7.2,4.0,6.9
1985-09-04,7.9,1985.0,9.0,4.0,2.0,36,247.0,Wednesday,Fall,-1.0,-0.0,0.97,-0.22,7.41,7.82,2.23,2.21,-0.6,-2.6,8.5,7.9,10.3,10.5,3.6,11.4
1985-09-05,8.0,1985.0,9.0,5.0,3.0,36,248.0,Thursday,Fall,-1.0,-0.0,0.43,-0.9,8.04,7.74,1.47,2.15,0.1,4.4,7.9,8.5,7.9,3.6,5.7,10.4
1985-09-06,9.8,1985.0,9.0,6.0,4.0,36,249.0,Friday,Fall,-1.0,-0.0,-0.43,-0.9,8.69,7.72,0.97,2.14,1.8,4.5,8.0,7.9,8.5,5.3,10.6,10.3
1985-09-07,6.7,1985.0,9.0,7.0,5.0,36,250.0,Saturday,Fall,-1.0,-0.0,-0.97,-0.22,8.44,7.64,1.23,2.12,-3.1,-1.7,9.8,8.0,7.9,8.4,6.9,9.2
1985-09-08,4.8,1985.0,9.0,8.0,6.0,36,251.0,Sunday,Fall,-1.0,-0.0,-0.78,0.62,7.66,7.56,1.56,2.19,-1.9,-5.5,6.7,9.8,8.0,10.3,10.0,7.2
1985-09-09,9.9,1985.0,9.0,9.0,0.0,37,252.0,Monday,Fall,-1.0,-0.0,0.0,1.0,7.94,7.64,1.78,2.23,5.1,2.0,4.8,6.7,9.8,7.9,9.8,7.5
1985-09-10,12.8,1985.0,9.0,10.0,1.0,37,253.0,Tuesday,Fall,-1.0,-0.0,0.78,0.62,8.56,7.93,2.57,2.31,2.9,4.3,9.9,4.8,6.7,8.5,7.2,4.0
1985-09-11,10.9,1985.0,9.0,11.0,2.0,37,254.0,Wednesday,Fall,-1.0,-0.0,0.97,-0.22,8.99,8.11,2.69,2.33,-1.9,3.0,12.8,9.9,4.8,7.9,10.5,5.6
1985-09-12,11.7,1985.0,9.0,12.0,3.0,37,255.0,Thursday,Fall,-1.0,-0.0,0.43,-0.9,9.51,8.28,2.82,2.4,0.8,3.7,10.9,12.8,9.9,8.0,3.6,6.7
1985-09-13,11.7,1985.0,9.0,13.0,4.0,37,256.0,Friday,Fall,-1.0,-0.0,-0.43,-0.9,9.79,8.39,2.95,2.48,0.0,1.9,11.7,10.9,12.8,9.8,5.3,8.4
1985-09-14,11.0,1985.0,9.0,14.0,5.0,37,257.0,Saturday,Fall,-1.0,-0.0,-0.97,-0.22,10.4,8.39,2.63,2.48,-0.7,4.3,11.7,11.7,10.9,6.7,8.4,11.0
1985-09-15,8.2,1985.0,9.0,15.0,6.0,37,258.0,Sunday,Fall,-1.0,-0.0,-0.78,0.62,10.89,8.38,1.48,2.48,-2.8,3.4,11.0,11.7,11.7,4.8,10.3,8.4
1985-09-16,7.5,1985.0,9.0,16.0,0.0,38,259.0,Monday,Fall,-1.0,-0.0,0.0,1.0,10.54,8.34,1.95,2.48,-0.7,-2.4,8.2,11.0,11.7,9.9,7.9,8.8
1985-09-17,5.4,1985.0,9.0,17.0,1.0,38,260.0,Tuesday,Fall,-1.0,-0.0,0.78,0.62,9.49,8.23,2.46,2.54,-2.1,-7.4,7.5,8.2,11.0,12.8,8.5,8.6
1985-09-18,7.2,1985.0,9.0,18.0,2.0,38,261.0,Wednesday,Fall,-1.0,-0.0,0.97,-0.22,8.96,8.19,2.51,2.55,1.8,-3.7,5.4,7.5,8.2,10.9,7.9,8.3
1985-09-19,9.7,1985.0,9.0,19.0,3.0,38,262.0,Thursday,Fall,-1.0,-0.0,0.43,-0.9,8.67,8.38,2.24,2.43,2.5,-2.0,7.2,5.4,7.5,11.7,8.0,4.0
1985-09-20,8.4,1985.0,9.0,20.0,4.0,38,263.0,Friday,Fall,-1.0,-0.0,-0.43,-0.9,8.2,8.54,1.8,2.26,-1.3,-3.3,9.7,7.2,5.4,11.7,9.8,3.6
1985-09-21,9.0,1985.0,9.0,21.0,5.0,38,264.0,Saturday,Fall,-1.0,-0.0,-0.97,-0.22,7.91,8.65,1.4,2.2,0.6,-2.0,8.4,9.7,7.2,11.0,6.7,5.7
1985-09-22,8.7,1985.0,9.0,22.0,6.0,38,265.0,Sunday,Fall,-1.0,-0.0,-0.78,0.62,7.99,8.59,1.43,2.17,-0.3,0.5,9.0,8.4,9.7,8.2,4.8,10.6
1985-09-23,6.6,1985.0,9.0,23.0,0.0,39,266.0,Monday,Fall,-1.0,-0.0,0.0,1.0,7.86,8.58,1.51,2.18,-2.1,-0.9,8.7,9.0,8.4,7.5,9.9,6.9
1985-09-24,11.6,1985.0,9.0,24.0,1.0,39,267.0,Tuesday,Fall,-1.0,-0.0,0.78,0.62,8.74,8.63,1.65,2.23,5.0,6.2,6.6,8.7,9.0,5.4,12.8,10.0
1985-09-25,13.1,1985.0,9.0,25.0,2.0,39,268.0,Wednesday,Fall,-1.0,-0.0,0.97,-0.22,9.59,8.74,2.16,2.37,1.5,5.9,11.6,6.6,8.7,7.2,10.9,9.8
1985-09-26,6.7,1985.0,9.0,26.0,3.0,39,269.0,Thursday,Fall,-1.0,-0.0,0.43,-0.9,9.16,8.73,2.41,2.38,-6.4,-3.0,13.1,11.6,6.6,9.7,11.7,7.2
1985-09-27,6.5,1985.0,9.0,27.0,4.0,39,270.0,Friday,Fall,-1.0,-0.0,-0.43,-0.9,8.89,8.59,2.61,2.39,-0.2,-1.9,6.7,13.1,11.6,8.4,11.7,10.5
1985-09-28,7.7,1985.0,9.0,28.0,5.0,39,271.0,Saturday,Fall,-1.0,-0.0,-0.97,-0.22,8.7,8.73,2.65,2.2,1.2,-1.3,6.5,6.7,13.1,9.0,11.0,3.6
1985-09-29,8.7,1985.0,9.0,29.0,6.0,39,272.0,Sunday,Fall,-1.0,-0.0,-0.78,0.62,8.7,8.84,2.65,2.11,1.0,0.0,7.7,6.5,6.7,8.7,8.2,5.3
1985-09-30,7.2,1985.0,9.0,30.0,0.0,40,273.0,Monday,Fall,-1.0,-0.0,0.0,1.0,8.79,8.8,2.58,2.13,-1.5,0.6,8.7,7.7,6.5,6.6,7.5,8.4
1985-10-01,10.5,1985.0,10.0,1.0,1.0,40,274.0,Tuesday,Fall,-0.87,0.5,0.78,0.62,8.63,8.81,2.4,2.13,3.3,-1.1,7.2,8.7,7.7,11.6,5.4,10.3
1985-10-02,8.6,1985.0,10.0,2.0,2.0,40,275.0,Wednesday,Fall,-0.87,0.5,0.97,-0.22,7.99,8.83,1.4,2.13,-1.9,-4.5,10.5,7.2,8.7,13.1,7.2,7.9
1985-10-03,7.2,1985.0,10.0,3.0,3.0,40,276.0,Thursday,Fall,-0.87,0.5,0.43,-0.9,8.06,8.79,1.34,2.15,-1.4,0.5,8.6,10.5,7.2,6.7,9.7,8.5
1985-10-04,11.4,1985.0,10.0,4.0,4.0,40,277.0,Friday,Fall,-0.87,0.5,-0.43,-0.9,8.76,8.91,1.63,2.19,4.2,4.9,7.2,8.6,10.5,6.5,8.4,7.9
1985-10-05,16.2,1985.0,10.0,5.0,5.0,40,278.0,Saturday,Fall,-0.87,0.5,-0.97,-0.22,9.97,9.18,3.16,2.55,4.8,8.5,11.4,7.2,8.6,7.7,9.0,8.0
1985-10-06,6.1,1985.0,10.0,6.0,6.0,40,279.0,Sunday,Fall,-0.87,0.5,-0.78,0.62,9.6,9.06,3.47,2.61,-6.8,-2.6,16.2,11.4,7.2,8.7,8.7,9.8
1985-10-07,9.6,1985.0,10.0,7.0,0.0,41,280.0,Monday,Fall,-0.87,0.5,0.0,1.0,9.94,9.15,3.31,2.58,3.5,2.4,6.1,16.2,11.4,7.2,6.6,6.7
1985-10-08,11.1,1985.0,10.0,8.0,1.0,41,281.0,Tuesday,Fall,-0.87,0.5,0.78,0.62,10.03,9.36,3.34,2.46,1.5,0.6,9.6,6.1,16.2,10.5,11.6,4.8
1985-10-09,13.6,1985.0,10.0,9.0,2.0,41,282.0,Wednesday,Fall,-0.87,0.5,0.97,-0.22,10.74,9.49,3.51,2.58,2.5,5.0,11.1,9.6,6.1,8.6,13.1,9.9
1985-10-10,10.7,1985.0,10.0,10.0,3.0,41,283.0,Thursday,Fall,-0.87,0.5,0.43,-0.9,11.24,9.42,3.15,2.51,-2.9,3.5,13.6,11.1,9.6,7.2,6.7,12.8
1985-10-11,14.7,1985.0,10.0,11.0,4.0,41,284.0,Friday,Fall,-0.87,0.5,-0.43,-0.9,11.71,9.54,3.42,2.68,4.0,3.3,10.7,13.6,11.1,11.4,6.5,10.9
1985-10-12,11.6,1985.0,10.0,12.0,5.0,41,285.0,Saturday,Fall,-0.87,0.5,-0.97,-0.22,11.06,9.54,2.79,2.68,-3.1,-4.6,14.7,10.7,13.6,16.2,7.7,11.7
1985-10-13,7.3,1985.0,10.0,13.0,6.0,41,286.0,Sunday,Fall,-0.87,0.5,-0.78,0.62,11.23,9.39,2.46,2.68,-4.3,1.2,11.6,14.7,10.7,6.1,8.7,11.7
1985-10-14,8.0,1985.0,10.0,14.0,0.0,42,287.0,Monday,Fall,-0.87,0.5,0.0,1.0,11.0,9.29,2.7,2.67,0.7,-1.6,7.3,11.6,14.7,9.6,7.2,11.0
1985-10-15,9.6,1985.0,10.0,15.0,1.0,42,288.0,Tuesday,Fall,-0.87,0.5,0.78,0.62,10.79,9.34,2.75,2.66,1.6,-1.5,8.0,7.3,11.6,11.1,10.5,8.2
1985-10-16,16.0,1985.0,10.0,16.0,2.0,42,289.0,Wednesday,Fall,-0.87,0.5,0.97,-0.22,11.13,9.62,3.26,2.9,6.4,2.4,9.6,8.0,7.3,13.6,8.6,7.5
1985-10-17,15.1,1985.0,10.0,17.0,3.0,42,290.0,Thursday,Fall,-0.87,0.5,0.43,-0.9,11.76,9.95,3.57,2.96,-0.9,4.4,16.0,9.6,8.0,10.7,7.2,5.4
1985-10-18,12.8,1985.0,10.0,18.0,4.0,42,291.0,Friday,Fall,-0.87,0.5,-0.43,-0.9,11.49,10.13,3.38,2.95,-2.3,-1.9,15.1,16.0,9.6,14.7,11.4,7.2
1985-10-19,6.2,1985.0,10.0,19.0,5.0,42,292.0,Saturday,Fall,-0.87,0.5,-0.97,-0.22,10.71,10.02,3.92,3.04,-6.6,-5.4,12.8,15.1,16.0,11.6,16.2,9.7
1985-10-20,7.1,1985.0,10.0,20.0,6.0,42,293.0,Sunday,Fall,-0.87,0.5,-0.78,0.62,10.69,9.97,3.95,3.07,0.9,-0.2,6.2,12.8,15.1,7.3,6.1,8.4
1985-10-21,8.4,1985.0,10.0,21.0,0.0,43,294.0,Monday,Fall,-0.87,0.5,0.0,1.0,10.74,9.95,3.91,3.08,1.3,0.4,7.1,6.2,12.8,8.0,9.6,9.0
1985-10-22,10.0,1985.0,10.0,22.0,1.0,43,295.0,Tuesday,Fall,-0.87,0.5,0.78,0.62,10.8,10.0,3.89,3.07,1.6,0.4,8.4,7.1,6.2,9.6,11.1,8.7
1985-10-23,12.7,1985.0,10.0,23.0,2.0,43,296.0,Wednesday,Fall,-0.87,0.5,0.97,-0.22,10.33,10.2,3.31,3.04,2.7,-3.3,10.0,8.4,7.1,16.0,13.6,6.6
1985-10-24,10.0,1985.0,10.0,24.0,3.0,43,297.0,Thursday,Fall,-0.87,0.5,0.43,-0.9,9.6,10.15,2.56,3.03,-2.7,-5.1,12.7,10.0,8.4,15.1,10.7,11.6
1985-10-25,10.2,1985.0,10.0,25.0,4.0,43,298.0,Friday,Fall,-0.87,0.5,-0.43,-0.9,9.23,10.05,2.18,2.98,0.2,-2.6,10.0,12.7,10.0,12.8,14.7,13.1
1985-10-26,6.5,1985.0,10.0,26.0,5.0,43,299.0,Saturday,Fall,-0.87,0.5,-0.97,-0.22,9.27,10.04,2.11,2.99,-3.7,0.3,10.2,10.0,12.7,6.2,11.6,6.7
1985-10-27,9.2,1985.0,10.0,27.0,6.0,43,300.0,Sunday,Fall,-0.87,0.5,-0.78,0.62,9.57,10.13,1.89,2.91,2.7,2.1,6.5,10.2,10.0,7.1,7.3,6.5
1985-10-28,11.9,1985.0,10.0,28.0,0.0,44,301.0,Monday,Fall,-0.87,0.5,0.0,1.0,10.07,10.27,1.99,2.89,2.7,3.5,9.2,6.5,10.2,8.4,8.0,7.7
1985-10-29,14.7,1985.0,10.0,29.0,1.0,44,302.0,Tuesday,Fall,-0.87,0.5,0.78,0.62,10.74,10.47,2.65,2.99,2.8,4.7,11.9,9.2,6.5,10.0,9.6,8.7
1985-10-30,11.4,1985.0,10.0,30.0,2.0,44,303.0,Wednesday,Fall,-0.87,0.5,0.97,-0.22,10.56,10.61,2.53,2.93,-3.3,-1.3,14.7,11.9,9.2,12.7,16.0,7.2
1985-10-31,6.8,1985.0,10.0,31.0,3.0,44,304.0,Thursday,Fall,-0.87,0.5,0.43,-0.9,10.1,10.49,2.91,3.01,-4.6,-3.2,11.4,14.7,11.9,10.0,15.1,10.5
1985-11-01,7.4,1985.0,11.0,1.0,4.0,44,305.0,Friday,Fall,-0.5,0.87,-0.43,-0.9,9.7,10.45,3.08,3.04,0.6,-2.8,6.8,11.4,14.7,10.2,12.8,8.6
1985-11-02,11.2,1985.0,11.0,2.0,5.0,44,306.0,Saturday,Fall,-0.5,0.87,-0.97,-0.22,10.37,10.58,2.76,2.98,3.8,4.7,7.4,6.8,11.4,6.5,6.2,7.2
1985-11-03,9.2,1985.0,11.0,3.0,6.0,44,307.0,Sunday,Fall,-0.5,0.87,-0.78,0.62,10.37,10.51,2.76,2.99,-2.0,0.0,11.2,7.4,6.8,9.2,7.1,11.4
1985-11-04,12.6,1985.0,11.0,4.0,0.0,45,308.0,Monday,Fall,-0.5,0.87,0.0,1.0,10.47,10.39,2.84,2.82,3.4,0.7,9.2,11.2,7.4,11.9,8.4,16.2
1985-11-05,16.0,1985.0,11.0,5.0,1.0,45,309.0,Tuesday,Fall,-0.5,0.87,0.78,0.62,10.66,10.72,3.18,2.88,3.4,1.3,12.6,9.2,11.2,14.7,10.0,6.1
1985-11-06,17.1,1985.0,11.0,6.0,2.0,45,310.0,Wednesday,Fall,-0.5,0.87,0.97,-0.22,11.47,10.97,4.02,3.1,1.1,5.7,16.0,12.6,9.2,11.4,12.7,9.6
1985-11-07,15.3,1985.0,11.0,7.0,3.0,45,311.0,Thursday,Fall,-0.5,0.87,0.43,-0.9,12.69,11.11,3.64,3.2,-1.8,8.5,17.1,16.0,12.6,6.8,10.0,11.1
1985-11-08,13.3,1985.0,11.0,8.0,4.0,45,312.0,Friday,Fall,-0.5,0.87,-0.43,-0.9,13.53,11.1,2.8,3.19,-2.0,5.9,15.3,17.1,16.0,7.4,10.2,13.6
1985-11-09,15.4,1985.0,11.0,9.0,5.0,45,313.0,Saturday,Fall,-0.5,0.87,-0.97,-0.22,14.13,11.26,2.67,3.28,2.1,4.2,13.3,15.3,17.1,11.2,6.5,10.7
1985-11-10,13.2,1985.0,11.0,10.0,6.0,45,314.0,Sunday,Fall,-0.5,0.87,-0.78,0.62,14.7,11.21,1.68,3.24,-2.2,4.0,15.4,13.3,15.3,9.2,9.2,14.7
1985-11-11,14.4,1985.0,11.0,11.0,0.0,46,315.0,Monday,Fall,-0.5,0.87,0.0,1.0,14.96,11.3,1.42,3.29,1.2,1.8,13.2,15.4,13.3,12.6,11.9,11.6
